phase,x,y,z,l,b,d
213,-17.0,561.1,25.6,91.7,2.6,561.9
213,-81.2,741.8,134.2,96.2,10.2,758.2
213,-71.2,442.7,16.7,99.1,2.1,448.7
213,-124.1,435.3,-38.6,105.9,-4.9,454.3
213,-142.0,363.6,-59.7,111.3,-8.7,394.9
213,-124.9,308.7,-44.8,112.0,-7.7,336.0
213,-183.3,376.6,-160.2,116.0,-20.9,448.4
213,-300.4,-42.0,-11.0,188.0,-2.1,303.5
213,-365.6,-157.4,103.9,203.3,14.6,411.4
213,-329.8,-166.4,70.2,206.8,10.8,376.0
213,-311.1,-155.0,46.2,206.5,7.6,350.6
213,-343.2,-218.8,83.0,212.5,11.5,415.4
213,-240.7,-156.1,54.8,213.0,10.8,292.1
213,-783.0,-616.3,185.6,218.2,10.6,1013.6
213,-649.8,-525.9,293.2,219.0,19.3,885.9
213,-492.7,-443.3,185.1,222.0,15.6,688.1
213,-741.8,-605.8,191.7,219.2,11.3,976.7
213,-826.0,-814.2,160.8,224.6,7.9,1170.9
214,-804.4,-793.7,184.3,224.6,9.3,1145.0
214,-320.8,-155.5,59.3,205.9,9.4,361.4
214,-326.3,-127.7,42.0,201.4,6.8,352.9
214,-306.6,-128.3,29.3,202.7,5.0,333.7
214,-198.3,379.1,-153.9,117.6,-19.8,454.7
214,-143.1,348.7,-99.1,112.3,-14.7,389.7
214,-308.2,-119.1,29.2,201.1,5.1,331.7
214,-304.6,-141.5,34.9,204.9,5.9,337.7
214,-309.1,-112.3,35.8,200.0,6.2,330.8
214,-694.1,-571.6,198.6,219.5,12.5,920.8
214,-824.3,-838.0,149.8,225.5,7.3,1185.0
214,-95.0,224.8,-59.3,112.9,-13.7,251.2
214,212.6,1009.8,23.2,78.1,1.3,1032.2
214,-377.6,-102.4,71.8,195.2,10.4,397.8
214,177.7,941.1,-54.4,79.3,-3.3,959.3
214,-268.8,-133.4,-11.7,206.4,-2.2,300.3
214,221.3,999.1,-5.2,77.5,-0.3,1023.3
214,13.3,744.2,65.4,89.0,5.0,747.2
214,-123.9,434.2,-38.3,105.9,-4.8,453.2
214,-392.2,-193.4,102.0,206.2,13.1,449.0
214,-74.6,126.4,-44.2,120.5,-16.8,153.3
214,-791.0,-774.4,175.6,224.4,9.0,1120.8
214,-741.0,-605.3,178.3,219.2,10.6,973.3
214,223.8,969.9,-42.6,77.0,-2.5,996.3
214,-298.9,-138.0,79.7,204.8,13.6,338.7
214,-103.2,440.7,-81.6,103.2,-10.2,459.9
214,-210.4,-117.0,-45.5,209.1,-10.7,245.0
214,325.4,1008.4,-33.0,72.1,-1.8,1060.1
214,-161.5,382.8,-161.6,112.9,-21.3,445.8
214,-168.3,356.6,-169.4,115.3,-23.2,429.2
214,171.2,977.9,-10.3,80.1,-0.6,992.8
214,213.6,955.9,-45.1,77.4,-2.6,980.5
214,190.4,938.2,-43.7,78.5,-2.6,958.3
214,-713.4,-538.4,184.4,217.0,11.7,912.6
214,-341.1,-217.1,81.8,212.5,11.4,412.5
214,-5.8,619.5,52.0,90.5,4.8,621.7
214,-347.1,-136.9,55.5,201.5,8.5,377.2
214,-314.0,-177.7,54.1,209.5,8.5,364.8
214,-272.5,-137.8,15.9,206.8,3.0,305.8
214,-680.7,-457.4,215.0,213.9,14.7,847.8
214,29.0,769.9,52.4,87.8,3.9,772.2
214,207.3,926.8,-46.5,77.4,-2.8,950.8
214,67.5,789.3,47.6,85.1,3.4,793.6
214,14.5,733.6,64.9,88.9,5.1,736.6
214,-128.6,328.9,-0.9,111.4,-0.1,353.1
214,-372.7,-83.5,60.0,192.6,8.9,386.6
214,-361.8,-98.4,30.7,195.2,4.7,376.2
214,-384.5,-113.8,87.3,196.5,12.3,410.4
214,-375.7,-114.0,90.3,196.9,13.0,402.9
214,-321.2,-142.2,48.9,203.9,7.9,354.7
214,-356.0,-162.2,74.1,204.5,10.7,398.2
214,-368.0,-173.6,97.7,205.3,13.5,418.5
214,-349.3,-231.2,81.5,213.5,11.0,426.7
214,-690.7,-469.0,216.3,214.2,14.5,862.4
214,-677.1,-466.1,226.9,214.5,15.4,852.8
214,-653.2,-482.0,169.6,216.4,11.8,829.3
214,-510.9,-420.2,159.0,219.4,13.5,680.3
214,-494.9,-412.8,155.0,219.8,13.5,662.8
214,-815.8,-836.1,176.3,225.7,8.6,1181.4
214,-818.9,-851.2,166.7,226.1,8.0,1192.9
214,-158.3,448.6,-113.5,109.4,-13.4,489.1
214,-343.0,-173.5,72.2,206.8,10.6,391.1
214,-126.5,308.6,-44.0,112.3,-7.5,336.4
214,-56.7,443.3,-102.1,97.3,-12.9,458.4
214,-309.4,-146.5,50.3,205.3,8.4,346.0
214,-351.6,-165.5,64.6,205.2,9.4,393.9
214,-324.8,-174.1,57.9,208.2,8.9,373.0
214,207.8,1002.6,15.3,78.3,0.9,1024.0
214,94.8,867.8,9.2,83.8,0.6,873.0
214,74.0,812.8,48.4,84.8,3.4,817.6
214,-5.9,623.3,53.7,90.5,4.9,625.6
214,-17.0,561.1,26.5,91.7,2.7,562.0
214,-81.2,741.8,134.4,96.2,10.2,758.2
214,-71.2,442.7,17.4,99.1,2.2,448.7
214,-124.1,435.3,-38.0,105.9,-4.8,454.2
214,-142.0,363.6,-59.5,111.3,-8.7,394.9
214,-124.9,308.7,-44.8,112.0,-7.7,336.0
214,-183.3,376.6,-159.9,116.0,-20.9,448.3
214,-300.4,-42.0,-13.0,188.0,-2.5,303.6
214,-365.6,-157.4,101.8,203.3,14.3,410.9
214,-329.8,-166.4,68.1,206.8,10.4,375.6
214,-311.1,-155.0,44.0,206.5,7.2,350.3
214,-343.2,-218.8,80.9,212.5,11.2,415.0
214,-240.7,-156.1,52.7,213.0,10.4,291.7
214,-783.0,-616.3,187.0,218.2,10.6,1013.8
214,-649.8,-525.9,293.5,219.0,19.3,886.0
214,-492.7,-443.3,184.2,222.0,15.5,687.9
214,-741.8,-605.8,192.9,219.2,11.4,977.0
214,-826.0,-814.2,163.0,224.6,8.0,1171.2
215,-804.4,-793.7,186.4,224.6,9.4,1145.3
215,-320.8,-155.5,57.1,205.9,9.1,361.0
215,-326.3,-127.7,39.8,201.4,6.5,352.7
215,-306.6,-128.3,27.1,202.7,4.7,333.5
215,-198.3,379.1,-153.7,117.6,-19.8,454.6
215,-143.1,348.7,-98.9,112.3,-14.7,389.7
215,-308.2,-119.1,27.0,201.1,4.7,331.5
215,-304.6,-141.5,32.7,204.9,5.6,337.5
215,-309.1,-112.3,33.7,200.0,5.9,330.6
215,-694.1,-571.6,199.3,219.5,12.5,921.0
215,-824.3,-838.0,152.0,225.5,7.4,1185.3
215,-95.0,224.8,-59.7,112.9,-13.7,251.2
215,212.6,1009.8,23.7,78.1,1.3,1032.2
215,-377.6,-102.4,69.7,195.2,10.1,397.4
215,177.7,941.1,-54.3,79.3,-3.2,959.3
215,-268.8,-133.4,-13.9,206.4,-2.7,300.4
215,221.3,999.1,-4.7,77.5,-0.3,1023.3
215,13.3,744.2,65.3,89.0,5.0,747.2
215,-123.9,434.2,-37.6,105.9,-4.8,453.1
215,-392.2,-193.4,99.9,206.2,12.9,448.6
215,-74.6,126.4,-45.1,120.5,-17.1,153.5
215,-791.0,-774.4,177.6,224.4,9.1,1121.1
215,-741.0,-605.3,179.5,219.2,10.6,973.5
215,223.8,969.9,-42.2,77.0,-2.4,996.3
215,-298.9,-138.0,77.6,204.8,13.3,338.2
215,-103.2,440.7,-80.9,103.2,-10.1,459.8
215,-210.4,-117.0,-47.5,209.1,-11.2,245.4
215,325.4,1008.4,-32.6,72.1,-1.8,1060.1
215,-161.5,382.8,-161.3,112.9,-21.2,445.7
215,-168.3,356.6,-169.2,115.3,-23.2,429.1
215,171.2,977.9,-10.0,80.1,-0.6,992.8
215,213.6,955.9,-44.8,77.4,-2.6,980.5
215,190.4,938.2,-43.7,78.5,-2.6,958.3
215,-713.4,-538.4,185.0,217.0,11.7,912.7
215,-341.1,-217.1,79.7,212.5,11.2,412.1
215,-5.8,619.5,52.7,90.5,4.9,621.8
215,-347.1,-136.9,53.4,201.5,8.1,376.9
215,-314.0,-177.7,52.0,209.5,8.2,364.5
215,-272.5,-137.8,13.8,206.8,2.6,305.7
215,-680.7,-457.4,215.0,213.9,14.7,847.8
215,29.0,769.9,52.1,87.8,3.9,772.2
215,207.3,926.8,-46.5,77.4,-2.8,950.8
215,67.5,789.3,47.1,85.1,3.4,793.6
215,14.5,733.6,64.9,88.9,5.1,736.6
215,-128.6,328.9,-0.7,111.4,-0.1,353.1
215,-372.7,-83.5,57.9,192.6,8.6,386.3
215,-361.8,-98.4,28.6,195.2,4.4,376.0
215,-384.5,-113.8,85.2,196.5,12.0,409.9
215,-375.7,-114.0,88.2,196.9,12.7,402.4
215,-321.2,-142.2,46.8,203.9,7.6,354.4
215,-356.0,-162.2,71.9,204.5,10.4,397.8
215,-368.0,-173.6,95.6,205.3,13.2,418.0
215,-349.3,-231.2,79.4,213.5,10.7,426.3
215,-690.7,-469.0,216.4,214.2,14.5,862.5
215,-677.1,-466.1,226.9,214.5,15.4,852.8
215,-653.2,-482.0,169.6,216.4,11.8,829.3
215,-510.9,-420.2,158.0,219.4,13.4,680.1
215,-494.9,-412.8,153.9,219.8,13.4,662.6
215,-815.8,-836.1,178.5,225.7,8.7,1181.7
215,-818.9,-851.2,168.9,226.1,8.1,1193.2
215,-158.3,448.6,-112.9,109.4,-13.4,488.9
215,-343.0,-173.5,70.0,206.8,10.3,390.7
215,-126.5,308.6,-44.0,112.3,-7.5,336.4
215,-56.7,443.3,-101.3,97.3,-12.8,458.2
215,-309.4,-146.5,48.1,205.3,8.0,345.7
215,-351.6,-165.5,62.4,205.2,9.1,393.6
215,-324.8,-174.1,55.8,208.2,8.6,372.7
215,207.8,1002.6,15.7,78.3,0.9,1024.0
215,94.8,867.8,8.6,83.8,0.6,873.0
215,74.0,812.8,47.9,84.8,3.4,817.6
215,-5.9,623.3,54.3,90.5,5.0,625.7
215,-17.0,561.1,27.3,91.7,2.8,562.0
215,-81.2,741.8,134.5,96.2,10.2,758.3
215,-71.2,442.7,18.2,99.1,2.3,448.8
215,-124.1,435.3,-37.3,105.9,-4.7,454.2
215,-142.0,363.6,-59.2,111.3,-8.6,394.8
215,-124.9,308.7,-44.8,112.0,-7.7,336.0
215,-183.3,376.6,-159.7,116.0,-20.9,448.3
215,-300.4,-42.0,-15.0,188.0,-2.8,303.7
215,-365.6,-157.4,99.6,203.3,14.0,410.3
215,-329.8,-166.4,65.9,206.8,10.1,375.2
215,-311.1,-155.0,41.9,206.5,6.9,350.1
215,-343.2,-218.8,78.8,212.5,11.0,414.6
215,-240.7,-156.1,50.6,213.0,10.0,291.3
215,-783.0,-616.3,188.4,218.2,10.7,1014.1
215,-649.8,-525.9,293.8,219.0,19.4,886.1
215,-492.7,-443.3,183.3,222.0,15.5,687.7
215,-741.8,-605.8,194.0,219.2,11.5,977.2
215,-826.0,-814.2,165.1,224.6,8.1,1171.5
216,-804.4,-793.7,188.4,224.6,9.5,1145.6
216,-320.8,-155.5,55.0,205.9,8.8,360.7
216,-326.3,-127.7,37.7,201.4,6.1,352.4
216,-306.6,-128.3,25.0,202.7,4.3,333.3
216,-198.3,379.1,-153.4,117.6,-19.7,454.5
216,-143.1,348.7,-98.7,112.3,-14.7,389.6
216,-308.2,-119.1,24.9,201.1,4.3,331.3
216,-304.6,-141.5,30.6,204.9,5.2,337.3
216,-309.1,-112.3,31.5,200.0,5.5,330.4
216,-694.1,-571.6,200.0,219.5,12.5,921.1
216,-824.3,-838.0,154.1,225.5,7.5,1185.5
216,-95.0,224.8,-60.1,112.9,-13.8,251.3
216,212.6,1009.8,24.2,78.1,1.3,1032.2
216,-377.6,-102.4,67.5,195.2,9.8,397.0
216,177.7,941.1,-54.3,79.3,-3.2,959.3
216,-268.8,-133.4,-16.0,206.4,-3.1,300.5
216,221.3,999.1,-4.2,77.5,-0.2,1023.3
216,13.3,744.2,65.1,89.0,5.0,747.2
216,-123.9,434.2,-37.0,105.9,-4.7,453.0
216,-392.2,-193.4,97.8,206.2,12.6,448.1
216,-74.6,126.4,-46.0,120.5,-17.4,153.8
216,-791.0,-774.4,179.5,224.4,9.2,1121.4
216,-741.0,-605.3,180.5,219.2,10.7,973.7
216,223.8,969.9,-41.8,77.0,-2.4,996.3
216,-298.9,-138.0,75.4,204.8,12.9,337.7
216,-103.2,440.7,-80.2,103.2,-10.0,459.7
216,-210.4,-117.0,-49.6,209.1,-11.6,245.8
216,325.4,1008.4,-32.2,72.1,-1.7,1060.1
216,-161.5,382.8,-161.0,112.9,-21.2,445.6
216,-168.3,356.6,-169.0,115.3,-23.2,429.0
216,171.2,977.9,-9.7,80.1,-0.6,992.8
216,213.6,955.9,-44.5,77.4,-2.6,980.5
216,190.4,938.2,-43.6,78.5,-2.6,958.3
216,-713.4,-538.4,185.6,217.0,11.7,912.8
216,-341.1,-217.1,77.6,212.5,10.9,411.7
216,-5.8,619.5,53.3,90.5,4.9,621.8
216,-347.1,-136.9,51.2,201.5,7.8,376.6
216,-314.0,-177.7,49.8,209.5,7.9,364.2
216,-272.5,-137.8,11.6,206.8,2.2,305.6
216,-680.7,-457.4,214.9,213.9,14.7,847.8
216,29.0,769.9,51.7,87.8,3.8,772.2
216,207.3,926.8,-46.5,77.4,-2.8,950.8
216,67.5,789.3,46.6,85.1,3.4,793.6
216,14.5,733.6,64.8,88.9,5.0,736.6
216,-128.6,328.9,-0.6,111.4,-0.1,353.1
216,-372.7,-83.5,55.8,192.6,8.3,386.0
216,-361.8,-98.4,26.4,195.2,4.0,375.9
216,-384.5,-113.8,83.0,196.5,11.7,409.5
216,-375.7,-114.0,86.0,196.9,12.4,401.9
216,-321.2,-142.2,44.6,203.9,7.2,354.1
216,-356.0,-162.2,69.8,204.5,10.1,397.4
216,-368.0,-173.6,93.4,205.3,12.9,417.5
216,-349.3,-231.2,77.3,213.5,10.5,426.0
216,-690.7,-469.0,216.4,214.2,14.5,862.5
216,-677.1,-466.1,226.8,214.5,15.4,852.7
216,-653.2,-482.0,169.5,216.4,11.8,829.3
216,-510.9,-420.2,157.0,219.4,13.4,679.9
216,-494.9,-412.8,152.8,219.8,13.3,662.3
216,-815.8,-836.1,180.6,225.7,8.8,1182.0
216,-818.9,-851.2,171.1,226.1,8.2,1193.5
216,-158.3,448.6,-112.2,109.4,-13.3,488.8
216,-343.0,-173.5,67.9,206.8,10.0,390.3
216,-126.5,308.6,-44.0,112.3,-7.5,336.4
216,-56.7,443.3,-100.5,97.3,-12.7,458.1
216,-309.4,-146.5,46.0,205.3,7.7,345.4
216,-351.6,-165.5,60.3,205.2,8.8,393.3
216,-324.8,-174.1,53.6,208.2,8.3,372.4
216,207.8,1002.6,16.2,78.3,0.9,1024.0
216,94.8,867.8,8.0,83.8,0.5,873.0
216,74.0,812.8,47.3,84.8,3.3,817.5
216,-5.9,623.3,55.0,90.5,5.0,625.7
216,-17.0,561.1,28.2,91.7,2.9,562.1
216,-81.2,741.8,134.7,96.2,10.2,758.3
216,-71.2,442.7,18.9,99.1,2.4,448.8
216,-124.1,435.3,-36.7,105.9,-4.6,454.1
216,-142.0,363.6,-58.9,111.3,-8.6,394.8
216,-124.9,308.7,-44.8,112.0,-7.7,336.0
216,-183.3,376.6,-159.4,116.0,-20.8,448.1
216,-300.4,-42.0,-17.0,188.0,-3.2,303.8
216,-365.6,-157.4,97.5,203.3,13.8,409.8
216,-329.8,-166.4,63.8,206.8,9.8,374.9
216,-311.1,-155.0,39.7,206.5,6.5,349.8
216,-343.2,-218.8,76.7,212.5,10.7,414.2
216,-240.7,-156.1,48.4,213.0,9.6,290.9
216,-783.0,-616.3,189.7,218.2,10.8,1014.3
216,-649.8,-525.9,294.0,219.0,19.4,886.1
216,-492.7,-443.3,182.3,222.0,15.4,687.4
216,-741.8,-605.8,195.1,219.2,11.5,977.4
216,-826.0,-814.2,167.2,224.6,8.2,1171.8
217,-804.4,-793.7,190.4,224.6,9.6,1146.0
217,-320.8,-155.5,52.8,205.9,8.4,360.4
217,-326.3,-127.7,35.5,201.4,5.8,352.2
217,-306.6,-128.3,22.8,202.7,3.9,333.1
217,-198.3,379.1,-153.2,117.6,-19.7,454.4
217,-143.1,348.7,-98.5,112.3,-14.6,389.6
217,-308.2,-119.1,22.7,201.1,3.9,331.2
217,-304.6,-141.5,28.4,204.9,4.8,337.1
217,-309.1,-112.3,29.4,200.0,5.1,330.2
217,-694.1,-571.6,200.6,219.5,12.6,921.3
217,-824.3,-838.0,156.2,225.5,7.6,1185.8
217,-95.0,224.8,-60.4,112.9,-13.9,251.4
217,212.6,1009.8,24.8,78.1,1.4,1032.2
217,-377.6,-102.4,65.4,195.2,9.5,396.7
217,177.7,941.1,-54.2,79.3,-3.2,959.3
217,-268.8,-133.4,-18.1,206.4,-3.5,300.6
217,221.3,999.1,-3.7,77.5,-0.2,1023.3
217,13.3,744.2,65.0,89.0,5.0,747.2
217,-123.9,434.2,-36.3,105.9,-4.6,453.0
217,-392.2,-193.4,95.6,206.2,12.3,447.6
217,-74.6,126.4,-46.9,120.5,-17.7,154.1
217,-791.0,-774.4,181.4,224.4,9.3,1121.7
217,-741.0,-605.3,181.5,219.2,10.7,973.9
217,223.8,969.9,-41.4,77.0,-2.4,996.2
217,-298.9,-138.0,73.3,204.8,12.6,337.3
217,-103.2,440.7,-79.4,103.2,-9.9,459.5
217,-210.4,-117.0,-51.7,209.1,-12.1,246.2
217,325.4,1008.4,-31.8,72.1,-1.7,1060.1
217,-161.5,382.8,-160.6,112.9,-21.1,445.4
217,-168.3,356.6,-168.8,115.3,-23.2,428.9
217,171.2,977.9,-9.4,80.1,-0.5,992.8
217,213.6,955.9,-44.3,77.4,-2.6,980.5
217,190.4,938.2,-43.5,78.5,-2.6,958.3
217,-713.4,-538.4,186.1,217.0,11.8,912.9
217,-341.1,-217.1,75.4,212.5,10.6,411.3
217,-5.8,619.5,54.0,90.5,5.0,621.9
217,-347.1,-136.9,49.1,201.5,7.5,376.3
217,-314.0,-177.7,47.6,209.5,7.5,363.9
217,-272.5,-137.8,9.5,206.8,1.8,305.5
217,-680.7,-457.4,214.7,213.9,14.7,847.7
217,29.0,769.9,51.4,87.8,3.8,772.2
217,207.3,926.8,-46.4,77.4,-2.8,950.8
217,67.5,789.3,46.1,85.1,3.3,793.5
217,14.5,733.6,64.7,88.9,5.0,736.6
217,-128.6,328.9,-0.4,111.4,-0.1,353.1
217,-372.7,-83.5,53.6,192.6,8.0,385.7
217,-361.8,-98.4,24.3,195.2,3.7,375.7
217,-384.5,-113.8,80.8,196.5,11.4,409.0
217,-375.7,-114.0,83.9,196.9,12.1,401.5
217,-321.2,-142.2,42.5,203.9,6.9,353.8
217,-356.0,-162.2,67.6,204.5,9.8,397.0
217,-368.0,-173.6,91.3,205.3,12.6,417.0
217,-349.3,-231.2,75.2,213.5,10.2,425.6
217,-690.7,-469.0,216.4,214.2,14.5,862.5
217,-677.1,-466.1,226.7,214.5,15.4,852.7
217,-653.2,-482.0,169.4,216.4,11.8,829.3
217,-510.9,-420.2,155.9,219.4,13.3,679.6
217,-494.9,-412.8,151.6,219.8,13.2,662.1
217,-815.8,-836.1,182.7,225.7,8.9,1182.4
217,-818.9,-851.2,173.2,226.1,8.3,1193.8
217,-158.3,448.6,-111.5,109.4,-13.2,488.6
217,-343.0,-173.5,65.7,206.8,9.7,390.0
217,-126.5,308.6,-43.9,112.3,-7.5,336.4
217,-56.7,443.3,-99.7,97.3,-12.6,457.9
217,-309.4,-146.5,43.8,205.3,7.3,345.1
217,-351.6,-165.5,58.1,205.2,8.5,392.9
217,-324.8,-174.1,51.4,208.2,7.9,372.1
217,207.8,1002.6,16.8,78.3,0.9,1024.0
217,94.8,867.8,7.4,83.8,0.5,873.0
217,74.0,812.8,46.7,84.8,3.3,817.5
217,-5.9,623.3,55.6,90.5,5.1,625.8
217,-17.0,561.1,29.0,91.7,3.0,562.1
217,-81.2,741.8,134.8,96.2,10.2,758.3
217,-71.2,442.7,19.7,99.1,2.5,448.8
217,-124.1,435.3,-36.0,105.9,-4.5,454.1
217,-142.0,363.6,-58.6,111.3,-8.5,394.7
217,-124.9,308.7,-44.7,112.0,-7.6,336.0
217,-183.3,376.6,-159.2,116.0,-20.8,448.1
217,-300.4,-42.0,-19.1,188.0,-3.6,303.9
217,-365.6,-157.4,95.3,203.3,13.5,409.3
217,-329.8,-166.4,61.6,206.8,9.5,374.5
217,-311.1,-155.0,37.6,206.5,6.2,349.6
217,-343.2,-218.8,74.6,212.5,10.4,413.8
217,-240.7,-156.1,46.3,213.0,9.2,290.6
217,-783.0,-616.3,190.9,218.2,10.8,1014.6
217,-649.8,-525.9,294.1,219.0,19.4,886.2
217,-492.7,-443.3,181.3,222.0,15.3,687.1
217,-741.8,-605.8,196.1,219.2,11.6,977.6
217,-826.0,-814.2,169.3,224.6,8.3,1172.1
218,-804.4,-793.7,192.3,224.6,9.7,1146.3
218,-320.8,-155.5,50.6,205.9,8.1,360.1
218,-326.3,-127.7,33.3,201.4,5.4,352.0
218,-306.6,-128.3,20.7,202.7,3.6,333.0
218,-198.3,379.1,-152.9,117.6,-19.7,454.3
218,-143.1,348.7,-98.2,112.3,-14.6,389.5
218,-308.2,-119.1,20.6,201.1,3.6,331.1
218,-304.6,-141.5,26.2,204.9,4.5,336.9
218,-309.1,-112.3,27.2,200.0,4.7,330.0
218,-694.1,-571.6,201.1,219.5,12.6,921.4
218,-824.3,-838.0,158.3,225.5,7.7,1186.1
218,-95.0,224.8,-60.8,112.9,-14.0,251.5
218,212.6,1009.8,25.3,78.1,1.4,1032.2
218,-377.6,-102.4,63.2,195.2,9.2,396.3
218,177.7,941.1,-54.1,79.3,-3.2,959.3
218,-268.8,-133.4,-20.3,206.4,-3.9,300.8
218,221.3,999.1,-3.2,77.5,-0.2,1023.3
218,13.3,744.2,64.8,89.0,5.0,747.1
218,-123.9,434.2,-35.6,105.9,-4.5,452.9
218,-392.2,-193.4,93.5,206.2,12.1,447.2
218,-74.6,126.4,-47.7,120.5,-18.0,154.3
218,-791.0,-774.4,183.2,224.4,9.4,1122.0
218,-741.0,-605.3,182.5,219.2,10.8,974.1
218,223.8,969.9,-41.0,77.0,-2.4,996.2
218,-298.9,-138.0,71.1,204.8,12.2,336.8
218,-103.2,440.7,-78.7,103.2,-9.9,459.4
218,-210.4,-117.0,-53.8,209.1,-12.6,246.7
218,325.4,1008.4,-31.4,72.1,-1.7,1060.1
218,-161.5,382.8,-160.2,112.9,-21.1,445.3
218,-168.3,356.6,-168.6,115.3,-23.2,428.9
218,171.2,977.9,-9.0,80.1,-0.5,992.8
218,213.6,955.9,-44.0,77.4,-2.6,980.5
218,190.4,938.2,-43.4,78.5,-2.6,958.3
218,-713.4,-538.4,186.6,217.0,11.8,913.0
218,-341.1,-217.1,73.3,212.5,10.3,410.9
218,-5.8,619.5,54.6,90.5,5.0,621.9
218,-347.1,-136.9,46.9,201.5,7.2,376.1
218,-314.0,-177.7,45.4,209.5,7.2,363.6
218,-272.5,-137.8,7.3,206.8,1.4,305.4
218,-680.7,-457.4,214.5,213.9,14.7,847.7
218,29.0,769.9,51.1,87.8,3.8,772.1
218,207.3,926.8,-46.4,77.4,-2.8,950.8
218,67.5,789.3,45.6,85.1,3.3,793.5
218,14.5,733.6,64.6,88.9,5.0,736.6
218,-128.6,328.9,-0.2,111.4,-0.0,353.1
218,-372.7,-83.5,51.5,192.6,7.7,385.4
218,-361.8,-98.4,22.1,195.2,3.4,375.6
218,-384.5,-113.8,78.7,196.5,11.1,408.6
218,-375.7,-114.0,81.7,196.9,11.8,401.0
218,-321.2,-142.2,40.3,203.9,6.5,353.6
218,-356.0,-162.2,65.4,204.5,9.5,396.6
218,-368.0,-173.6,89.1,205.3,12.4,416.5
218,-349.3,-231.2,73.1,213.5,9.9,425.2
218,-690.7,-469.0,216.3,214.2,14.5,862.4
218,-677.1,-466.1,226.5,214.5,15.4,852.7
218,-653.2,-482.0,169.2,216.4,11.8,829.2
218,-510.9,-420.2,154.7,219.4,13.2,679.4
218,-494.9,-412.8,150.3,219.8,13.1,661.8
218,-815.8,-836.1,184.7,225.7,9.0,1182.7
218,-818.9,-851.2,175.3,226.1,8.4,1194.1
218,-158.3,448.6,-110.8,109.4,-13.1,488.4
218,-343.0,-173.5,63.5,206.8,9.4,389.6
218,-126.5,308.6,-43.8,112.3,-7.5,336.4
218,-56.7,443.3,-98.9,97.3,-12.5,457.7
218,-309.4,-146.5,41.6,205.3,6.9,344.8
218,-351.6,-165.5,55.9,205.2,8.2,392.6
218,-324.8,-174.1,49.2,208.2,7.6,371.8
218,207.8,1002.6,17.3,78.3,1.0,1024.1
218,94.8,867.8,6.8,83.8,0.4,873.0
218,74.0,812.8,46.1,84.8,3.2,817.5
218,-5.9,623.3,56.2,90.5,5.2,625.9
218,-17.0,561.1,29.9,91.7,3.0,562.2
218,-81.2,741.8,134.9,96.2,10.2,758.3
218,-71.2,442.7,20.5,99.1,2.6,448.9
218,-124.1,435.3,-35.3,105.9,-4.5,454.0
218,-142.0,363.6,-58.3,111.3,-8.5,394.7
218,-124.9,308.7,-44.6,112.0,-7.6,336.0
218,-183.3,376.6,-158.9,116.0,-20.8,448.0
218,-300.4,-42.0,-21.1,188.0,-4.0,304.1
218,-365.6,-157.4,93.1,203.3,13.2,408.8
218,-329.8,-166.4,59.4,206.8,9.1,374.1
218,-311.1,-155.0,35.4,206.5,5.8,349.4
218,-343.2,-218.8,72.4,212.5,10.1,413.4
218,-240.7,-156.1,44.1,213.0,8.7,290.3
218,-783.0,-616.3,192.1,218.2,10.9,1014.8
218,-649.8,-525.9,294.1,219.0,19.4,886.2
218,-492.7,-443.3,180.2,222.0,15.2,686.8
218,-741.8,-605.8,197.1,219.2,11.6,977.8
218,-826.0,-814.2,171.3,224.6,8.4,1172.4
219,-804.4,-793.7,194.2,224.6,9.8,1146.6
219,-320.8,-155.5,48.4,205.9,7.7,359.8
219,-326.3,-127.7,31.1,201.4,5.1,351.8
219,-306.6,-128.3,18.5,202.7,3.2,332.9
219,-198.3,379.1,-152.6,117.6,-19.6,454.2
219,-143.1,348.7,-98.0,112.3,-14.6,389.5
219,-308.2,-119.1,18.4,201.1,3.2,330.9
219,-304.6,-141.5,24.0,204.9,4.1,336.7
219,-309.1,-112.3,25.1,200.0,4.4,329.8
219,-694.1,-571.6,201.6,219.5,12.6,921.5
219,-824.3,-838.0,160.3,225.5,7.8,1186.3
219,-95.0,224.8,-61.1,112.9,-14.1,251.6
219,212.6,1009.8,25.8,78.1,1.4,1032.3
219,-377.6,-102.4,61.0,195.2,8.9,396.0
219,177.7,941.1,-54.1,79.3,-3.2,959.3
219,-268.8,-133.4,-22.5,206.4,-4.3,300.9
219,221.3,999.1,-2.7,77.5,-0.2,1023.3
219,13.3,744.2,64.7,89.0,5.0,747.1
219,-123.9,434.2,-34.9,105.9,-4.4,452.9
219,-392.2,-193.4,91.3,206.2,11.8,446.7
219,-74.6,126.4,-48.5,120.5,-18.3,154.6
219,-791.0,-774.4,185.0,224.4,9.5,1122.3
219,-741.0,-605.3,183.4,219.2,10.9,974.2
219,223.8,969.9,-40.6,77.0,-2.3,996.2
219,-298.9,-138.0,68.9,204.8,11.8,336.4
219,-103.2,440.7,-77.9,103.2,-9.8,459.3
219,-210.4,-117.0,-55.8,209.1,-13.0,247.1
219,325.4,1008.4,-31.0,72.1,-1.7,1060.1
219,-161.5,382.8,-159.8,112.9,-21.0,445.1
219,-168.3,356.6,-168.3,115.3,-23.1,428.7
219,171.2,977.9,-8.7,80.1,-0.5,992.8
219,213.6,955.9,-43.7,77.4,-2.6,980.4
219,190.4,938.2,-43.3,78.5,-2.6,958.3
